"OTUId","L1","L10","L11","L13","L14","L15","L16","L17","L18","L2","L23","L24","L25","L26","L27","L28","L29","L3","L30","L31","L32","L33","L34","L35","L36","L37","L38","L39","L4","L40","L5","L6","PM201阴性","PM201质粒","PM201mix样品","THERMO质粒","YESEN质粒","YESENmix样品","taxonomy"
"OTU_840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,"Metazoa; Chordata; Actinopteri; Cichliformes; Cichlidae; NA; NA"
"OTU_841",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,"Animalia; Chordata; Osteichthyes; Cypriniformes; Cyprinidae; Labeo; Labeo rohita"
"OTU_842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,"Metazoa; NA; NA; NA; NA; NA; NA"
"OTU_843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,0,0,"Animalia; Chordata; Osteichthyes; Perciformes; Channidae; Channa; Channa striata"
"OTU_844",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Cichliformes; Cichlidae; Parachromis; Parachromis managuensis"
"OTU_845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,"Metazoa; Chordata; Actinopteri; Cichliformes; Cichlidae; NA; NA"
"OTU_846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,"Metazoa; Chordata; Actinopteri; Characiformes; Serrasalmidae; Pygocentrus; NA"
"OTU_847",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; Mugilogobius; Mugilogobius myxodermus"
"OTU_848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; Mugilogobius; NA"
"OTU_849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,2,0,2,"Metazoa; Chordata; Actinopteri; Cypriniformes; Cyprinidae; NA; NA"
"OTU_85",0,0,4,0,0,0,4,1,3,0,0,0,7,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,3,0,1,16,115,32,262,0,11,"Metazoa; Chordata; Actinopteri; Centrarchiformes; Centrarchidae; Lepomis; Lepomis macrochirus"
"OTU_850",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,"Animalia; Chordata; Osteichthyes; Acipenseriformes; Polyodontidae; Polyodon; Polyodon spathula"
"OTU_851",0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,"Animalia; Chordata; Amphibia; Anura; Ranidae; Rana; Rana catesbeiana"
"OTU_852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,152,87,12,2,6,"Metazoa; Chordata; Actinopteri; Perciformes; Sciaenidae; Sciaenops; NA"
"OTU_853",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,10,0,3,1,"Metazoa; Chordata; Actinopteri; Perciformes; Sciaenidae; Sciaenops; NA"
"OTU_854",0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,31,23,38,1,13,"Metazoa; Chordata; Actinopteri; Cichliformes; Cichlidae; Coptodon; Coptodon zillii"
"OTU_855",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,"Metazoa; Chordata; Actinopteri; Siluriformes; Clariidae; Clarias; Clarias batrachus"
"OTU_856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"Metazoa; Chordata; Actinopteri; Siluriformes; Clariidae; Clarias; NA"
"OTU_857",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,"Metazoa; Chordata; Actinopteri; Gobiiformes; Eleotridae; Eleotris; Eleotris fusca"
"OTU_858",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,62,22,2,0,19,"Metazoa; Chordata; Actinopteri; Cyprinodontiformes; Poeciliidae; Gambusia; Gambusia affinis"
"OTU_859",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,4,3,0,1,2,"Metazoa; Chordata; Actinopteri; Cichliformes; Cichlidae; Parachromis; Parachromis managuensis"
"OTU_86",18,20,4,4,2,6,12,0,12,78,0,2,0,0,0,8,0,62,0,0,0,2,2,0,2,4,0,0,4,0,6,4,0,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; NA; NA; NA"
"OTU_860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,"Animalia; Chordata; Osteichthyes; Cypriniformes; Catostomidae; Ictiobus; Ictiobus cyprinellus"
"OTU_861",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,"Metazoa; Chordata; Actinopteri; Osteoglossiformes; Notopteridae; Notopterus; Notopterus notopterus"
"OTU_862",1,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,1,0,2,0,3,13,1,"Metazoa; Chordata; Actinopteri; Cypriniformes; Tincidae; Tinca; Tinca tinca"
"OTU_863",0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,"Animalia; Chordata; Osteichthyes; Perciformes; Centrarchidae; Micropterus; Micropterus salmoides"
"OTU_864",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,8,0,0,0,"Metazoa; Chordata; Actinopteri; Siluriformes; Clariidae; Clarias; Clarias batrachus"
"OTU_865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"Animalia; Chordata; Osteichthyes; Siluriformes; Amblycipitidae; Ictalurus; Ictalurus punctatus"
"OTU_866",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; Cyprinodontiformes; Poeciliidae; Gambusia; NA"
"OTU_867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; Xenocyprididae; NA; NA"
"OTU_868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; Gobionidae; NA; NA"
"OTU_869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; Cyprinodontiformes; Poeciliidae; Gambusia; Gambusia affinis"
"OTU_87",0,14,6,4,0,0,2,6,0,64,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; Siluriformes; Loricariidae; NA; NA"
"OTU_870",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; Cichliformes; NA; NA; NA"
"OTU_871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,"Metazoa; Chordata; Actinopteri; Siluriformes; Loricariidae; NA; NA"
"OTU_872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; Anguilliformes; Anguillidae; Anguilla; NA"
"OTU_873",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,"Unknown"
"OTU_874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,"Metazoa; Chordata; NA; NA; NA; NA; NA"
"OTU_875",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,6,"Unknown"
"OTU_876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,7,0,0,3,"Unknown"
"OTU_877",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"Animalia; Mollusca; Bivalvia; Mytioida; Mytilidae; Limnoperna; Limnoperna fortunei"
"OTU_878",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Cyprinodontiformes; NA; NA; NA"
"OTU_879",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,1,"Metazoa; Chordata; Actinopteri; Cyprinodontiformes; Poeciliidae; Gambusia; Gambusia affinis"
"OTU_88",0,0,0,0,0,0,0,4,18,0,0,0,0,4,8,6,0,0,0,48,0,2,0,0,4,24,0,0,0,0,0,0,0,0,4,0,0,0,"Metazoa; Chordata; Actinopteri; Mugiliformes; Mugilidae; NA; NA"
"OTU_880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; Semionotiformes; Lepisosteidae; Atractosteus; Atractosteus spatula"
"OTU_881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,2,0,0,0,"Metazoa; Chordata; Actinopteri; Siluriformes; Clariidae; NA; NA"
"OTU_882",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,"Metazoa; Chordata; Actinopteri; Perciformes; Sciaenidae; Sciaenops; NA"
"OTU_883",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; Gobionidae; Pseudorasbora; NA"
"OTU_884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; Cyprinidae; Labeo; NA"
"OTU_885",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; Cyprinidae; Labeo; NA"
"OTU_886",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,"Metazoa; Chordata; Actinopteri; Cypriniformes; Tincidae; Tinca; NA"
"OTU_887",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,"Metazoa; Chordata; Actinopteri; Cichliformes; Cichlidae; Oreochromis; NA"
"OTU_888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,"Animalia; Arthropoda; Crustacea; Decapoda; Cambaridae; Procambarus; Procambarus clarkii"
"OTU_889",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,"Metazoa; Chordata; Actinopteri; Cyprinodontiformes; Poeciliidae; Gambusia; NA"
"OTU_89",0,0,3,57,15,1,0,3,0,25,0,6,0,0,0,4,4,18,3,1,2,3,0,0,2,0,0,0,3,0,13,3,0,0,0,0,0,1,"Metazoa; Chordata; Actinopteri; Cichliformes; Cichlidae; Oreochromis; Oreochromis niloticus"
"OTU_890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,"Metazoa; Chordata; Actinopteri; Siluriformes; Loricariidae; NA; NA"
"OTU_891",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"Unknown"
"OTU_892",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,47,0,31,0,0,16,"Metazoa; Chordata; Actinopteri; Cypriniformes; Cyprinidae; Labeo; NA"
"OTU_893",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,"Metazoa; Chordata; Actinopteri; Characiformes; Serrasalmidae; NA; NA"
"OTU_894",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; Cyprinidae; Labeo; NA"
"OTU_895",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,2,19,0,0,"Metazoa; Chordata; Actinopteri; Cichliformes; Cichlidae; Coptodon; NA"
"OTU_896",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,"Metazoa; Chordata; Actinopteri; Acipenseriformes; Polyodontidae; NA; NA"
"OTU_897",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,"Metazoa; Chordata; Actinopteri; Characiformes; Prochilodontidae; Prochilodus; NA"
"OTU_898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; Tincidae; Tinca; NA"
"OTU_899",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,"Animalia; Chordata; Actinopterygii; Lepisosteiformes; Lepisosteidae; Lepisosteus; Lepisosteus oculatus"
"OTU_9",32,97,24,19,22,20,28,31,19,48,24,41,29,29,33,26,26,15,65,62,28,42,28,67,78,85,55,56,21,65,24,30,420,1289,873,2619,4119,1329,"Metazoa; Chordata; Actinopteri; Characiformes; Serrasalmidae; Pygocentrus; Pygocentrus nattereri"
"OTU_90",1,0,2,0,0,1,0,1,4,0,0,1,0,1,0,1,0,1,1,2,0,1,1,0,4,1,3,2,0,0,0,1,23,172,44,14,2,15,"Metazoa; Chordata; Actinopteri; Characiformes; Prochilodontidae; Prochilodus; Prochilodus lineatus"
"OTU_900",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,8,2,2,"Animalia; Chordata; Osteichthyes; Cypriniformes; Catostomidae; Ictiobus; Ictiobus cyprinellus"
"OTU_901",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; Tincidae; Tinca; Tinca tinca"
"OTU_902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,4,0,0,"Metazoa; Chordata; Actinopteri; Gobiiformes; Eleotridae; Eleotris; NA"
"OTU_903",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,1,1,"Metazoa; Chordata; Actinopteri; Cypriniformes; Tincidae; Tinca; NA"
"OTU_904",0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,7,9,11,1,25,"Animalia; Chordata; Osteichthyes; Cypriniformes; Cyprinidae; Labeo; Labeo rohita"
"OTU_905",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"Metazoa; Chordata; Actinopteri; Salmoniformes; Salmonidae; Oncorhynchus; Oncorhynchus kisutch"
"OTU_906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; NA; NA"
"OTU_907",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; Mugilogobius; NA"
"OTU_908",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Metazoa; Chordata; Actinopteri; Cypriniformes; Cyprinidae; NA; NA"
"OTU_909",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; Mugilogobius; Mugilogobius myxodermus"
"OTU_91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,252,6,1,0,3,"Metazoa; Chordata; Actinopteri; Centrarchiformes; Centrarchidae; Lepomis; Lepomis macrochirus"
"OTU_910",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Metazoa; Chordata; Actinopteri; Cichliformes; Cichlidae; Coptodon; NA"
"OTU_911",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3,"Animalia; Mollusca; Bivalvia; Mytioida; Mytilidae; Limnoperna; Limnoperna fortunei"
"OTU_912",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Metazoa; Chordata; Actinopteri; Cypriniformes; Cyprinidae; Labeo; NA"
"OTU_913",3,8,5,2,3,1,6,2,3,0,2,2,0,1,0,2,1,1,0,1,1,5,2,1,1,1,11,9,2,4,1,0,120,49,107,138,16,390,"Animalia; Chordata; Osteichthyes; Cypriniformes; Cyprinidae; Labeo; Labeo rohita"
"OTU_914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,3,"Animalia; Chordata; Actinopterygii; Anguilliformes; Anguillidae; Anguilla; Anguilla anguilla"
"OTU_915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,3,"Metazoa; Chordata; Actinopteri; Cyprinodontiformes; Poeciliidae; Gambusia; Gambusia affinis"
"OTU_916",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Metazoa; Chordata; Actinopteri; Gobiiformes; NA; NA; NA"
"OTU_917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; Mugilogobius; Mugilogobius myxodermus"
"OTU_918",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Metazoa; Chordata; Actinopteri; Cichliformes; Cichlidae; Coptodon; NA"
"OTU_919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Metazoa; Chordata; Actinopteri; Cichliformes; Cichlidae; Oreochromis; Oreochromis niloticus"
"OTU_92",7,8,10,44,2,5,5,1,1,1,0,0,0,1,2,6,3,0,3,2,1,3,22,18,4,7,0,1,0,0,11,10,0,0,2,0,0,0,"Metazoa; NA; NA; NA; NA; NA; NA"
"OTU_920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Metazoa; Chordata; Actinopteri; Gobiiformes; Gobiidae; Mugilogobius; Mugilogobius myxodermus"
"OTU_921",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Metazoa; NA; NA; NA; NA; NA; NA"
"OTU_922",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"Metazoa; Chordata; NA; NA; NA; NA; NA"
"OTU_923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; Tincidae; Tinca; NA"
"OTU_924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,5,7,12,2,"Metazoa; Chordata; Actinopteri; Centrarchiformes; Centrarchidae; Lepomis; Lepomis auritus"
"OTU_925",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; Gobionidae; Pseudorasbora; Pseudorasbora interrupta"
"OTU_926",1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,2,1,0,1,1,0,0,2,1,4,6,4,"Metazoa; Chordata; Actinopteri; Cypriniformes; Tincidae; Tinca; Tinca tinca"
"OTU_927",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Animalia; Chordata; Osteichthyes; Cypriniformes; Catostomidae; Ictiobus; Ictiobus cyprinellus"
"OTU_928",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,1,0,1,2,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; Tincidae; Tinca; NA"
"OTU_93",0,2,2,2,0,4,0,1,1,1,0,0,1,1,1,0,1,0,3,5,1,0,1,1,1,0,1,1,1,3,0,4,145,113,150,157,5,60,"Metazoa; Chordata; Actinopteri; Cichliformes; Cichlidae; Coptodon; Coptodon zillii"
"OTU_94",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,381,4,0,17,1,"Metazoa; Chordata; Actinopteri; Acipenseriformes; Polyodontidae; Polyodon; Polyodon spathula"
"OTU_95",10,32,6,0,16,22,2,18,0,28,0,2,2,0,0,0,0,22,0,0,0,0,0,0,0,2,0,0,2,0,0,4,0,0,2,0,0,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; Cyprinidae; NA; NA"
"OTU_96",16,60,22,0,3,1,5,15,14,39,3,16,33,2,0,15,1,14,12,6,1,2,8,10,4,1,0,6,4,4,0,10,0,0,3,0,0,2,"Metazoa; Chordata; Actinopteri; Cypriniformes; NA; NA; NA"
"OTU_97",7,8,7,2,3,17,6,5,7,0,2,7,5,2,0,0,0,1,6,0,0,1,3,2,0,0,0,0,8,0,9,2,0,0,4,0,0,4,"Unknown"
"OTU_98",3,0,2,15,0,0,0,3,23,0,3,5,0,6,20,1,3,1,4,0,0,0,0,0,0,1,0,6,15,1,0,17,0,0,0,0,0,0,"Metazoa; Chordata; Actinopteri; Cypriniformes; Xenocyprididae; Pseudolaubuca; Pseudolaubuca engraulis"
"OTU_99",6,0,0,0,0,0,34,4,0,18,0,0,0,0,2,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,"Metazoa; Chordata; Actinopteri; Siluriformes; Clariidae; Clarias; Clarias fuscus"
